from_id,monograph_url,title,section_count,trust_level
ingredient:sanicompound,https://trungtamthuoc.com/hoat-chat/sanicompound,Sanicompound,9,secondary_duocthu_reference
ingredient:acid_hyaluronic,https://trungtamthuoc.com/hoat-chat/acid-hyaluronic,Acid hyaluronic,12,secondary_duocthu_reference
ingredient:ovopron_dc,https://trungtamthuoc.com/hoat-chat/ovopron-dc,Ovopron DC,12,secondary_duocthu_reference
ingredient:olmesartan,https://trungtamthuoc.com/hoat-chat/olmesartan,Olmesartan,16,secondary_duocthu_reference
ingredient:piroctone_olamine,https://trungtamthuoc.com/hoat-chat/piroctone-olamine,Piroctone Olamine,17,secondary_duocthu_reference
ingredient:ziprasidon,https://trungtamthuoc.com/hoat-chat/ziprasidone-hcl,Ziprasidon,22,secondary_duocthu_reference
ingredient:glycogen,https://trungtamthuoc.com/hoat-chat/glycogen,Glycogen,16,secondary_duocthu_reference
ingredient:iron_iii_pyrophosphat,https://trungtamthuoc.com/hoat-chat/iron-iii-pyrophosphat,Iron (III) Pyrophosphat,16,secondary_duocthu_reference
ingredient:dna,https://trungtamthuoc.com/hoat-chat/dna,DNA,9,secondary_duocthu_reference
ingredient:kem_picolinate_zinc_picolinate,https://trungtamthuoc.com/hoat-chat/kem-picolinate,Kẽm Picolinate (Zinc Picolinate),15,secondary_duocthu_reference
ingredient:pectin,https://trungtamthuoc.com/hoat-chat/pectin,pectin,13,secondary_duocthu_reference
ingredient:dextrin,https://trungtamthuoc.com/hoat-chat/dextrin,Dextrin,14,secondary_duocthu_reference
ingredient:peptide,https://trungtamthuoc.com/hoat-chat/peptide,Peptide,22,secondary_duocthu_reference
ingredient:umeclidinium,https://trungtamthuoc.com/hoat-chat/umeclidinium,Umeclidinium,15,secondary_duocthu_reference
ingredient:vilanterol,https://trungtamthuoc.com/hoat-chat/vilanterol,Vilanterol,15,secondary_duocthu_reference
ingredient:nucleotides,https://trungtamthuoc.com/hoat-chat/nucleotides,Nucleotides,18,secondary_duocthu_reference
ingredient:kali_bicarbonate,https://trungtamthuoc.com/hoat-chat/kali-bicarbonate,Kali bicarbonate,15,secondary_duocthu_reference
ingredient:calcium_hydrogen_phosphat,https://trungtamthuoc.com/hoat-chat/calcium-hydrogen,Calcium Hydrogen Phosphat,13,secondary_duocthu_reference
ingredient:mufa,https://trungtamthuoc.com/hoat-chat/mufa,Mufa,15,secondary_duocthu_reference
ingredient:pufa,https://trungtamthuoc.com/hoat-chat/pufa,Pufa,15,secondary_duocthu_reference
ingredient:terpinen_4_ol,https://trungtamthuoc.com/hoat-chat/terpinen-4-ol,Terpinen 4-ol,11,secondary_duocthu_reference
ingredient:polyhexamethylene_biguanide_polyhexanide_phmb,https://trungtamthuoc.com/hoat-chat/polyhexamethylene-biguanide,"Polyhexamethylene Biguanide (Polyhexanide, PHMB)",7,secondary_duocthu_reference
ingredient:kali_hydrogen_phosphate,https://trungtamthuoc.com/hoat-chat/kali-hydrogen-phosphate,Kali Hydrogen Phosphate,16,secondary_duocthu_reference
ingredient:fulvestrant,https://trungtamthuoc.com/hoat-chat/fulvestrant,Fulvestrant,24,secondary_duocthu_reference
ingredient:calcium_carbonat_nano,https://trungtamthuoc.com/hoat-chat/calcium-carbonat-nano,Calcium Carbonat Nano,19,secondary_duocthu_reference
ingredient:clostridium_botulinum,https://trungtamthuoc.com/hoat-chat/clostridium-botulinum,Clostridium botulinum,20,secondary_duocthu_reference
ingredient:abiraterone,https://trungtamthuoc.com/hoat-chat/abiraterone,Abiraterone,17,secondary_duocthu_reference
ingredient:beta_sitosterol,https://trungtamthuoc.com/hoat-chat/beta-sitosterol,Beta Sitosterol,18,secondary_duocthu_reference
ingredient:butyl_hydroxycyclohexane_carboxylate,https://trungtamthuoc.com/hoat-chat/butyl-hydroxycyclohexane-carboxylate,Butyl Hydroxycyclohexane carboxylate,9,secondary_duocthu_reference
ingredient:lactokine_fluid_pf,https://trungtamthuoc.com/hoat-chat/lactokine,Lactokine™ Fluid PF,15,secondary_duocthu_reference
ingredient:squalane,https://trungtamthuoc.com/hoat-chat/squalane,Squalane,13,secondary_duocthu_reference
ingredient:warfarin_natri,https://trungtamthuoc.com/hoat-chat/warfarin,Warfarin Natri,29,secondary_duocthu_reference
ingredient:collagen,https://trungtamthuoc.com/hoat-chat/kollagen-ii-xs,Collagen,23,secondary_duocthu_reference
ingredient:liver_hi,https://trungtamthuoc.com/hoat-chat/liver-hi,Liver - Hi,13,secondary_duocthu_reference
ingredient:suncat_mta,https://trungtamthuoc.com/hoat-chat/suncat-mta,Suncat MTA,11,secondary_duocthu_reference
ingredient:bifidobacterium_breve_br03,https://trungtamthuoc.com/hoat-chat/bifidobacterium-breve-br03,Bifidobacterium Breve BR03,12,secondary_duocthu_reference
ingredient:apixaban,https://trungtamthuoc.com/hoat-chat/apixaban,Apixaban,33,secondary_duocthu_reference
ingredient:imatinib,https://trungtamthuoc.com/hoat-chat/imatinib,Imatinib,23,secondary_duocthu_reference
ingredient:lorazepam,https://trungtamthuoc.com/hoat-chat/lorazepam,Lorazepam,31,secondary_duocthu_reference
ingredient:vortioxetine,https://trungtamthuoc.com/hoat-chat/vortioxetine,Vortioxetine,11,secondary_duocthu_reference
ingredient:tolvaptan,https://trungtamthuoc.com/hoat-chat/tolvaptan,Tolvaptan,12,secondary_duocthu_reference
ingredient:triethyl_citrate,https://trungtamthuoc.com/hoat-chat/triethyl-citrate,Triethyl citrate,16,secondary_duocthu_reference
ingredient:zinc_glycinate,https://trungtamthuoc.com/hoat-chat/zinc-glycinate,Zinc Glycinate,17,secondary_duocthu_reference
ingredient:flurbiprofen,https://trungtamthuoc.com/hoat-chat/flurbiprofen,Flurbiprofen,25,secondary_duocthu_reference
ingredient:pyrroloquinoline_quinone_pqq,https://trungtamthuoc.com/hoat-chat/pyrroloquinoline-quinone,Pyrroloquinoline Quinone (PQQ),18,secondary_duocthu_reference
ingredient:5_mthf,https://trungtamthuoc.com/hoat-chat/5-mthf,5-MTHF,14,secondary_duocthu_reference
ingredient:exemestane,https://trungtamthuoc.com/hoat-chat/exemestane,Exemestane,20,secondary_duocthu_reference
ingredient:myricetin,https://trungtamthuoc.com/hoat-chat/myricetin,Myricetin,19,secondary_duocthu_reference
ingredient:anthocyanidin,https://trungtamthuoc.com/hoat-chat/anthocyanidin,Anthocyanidin,18,secondary_duocthu_reference
ingredient:nadh,https://trungtamthuoc.com/hoat-chat/nadh,NADH,27,secondary_duocthu_reference
ingredient:phytoproteoglycanos,https://trungtamthuoc.com/hoat-chat/phytoproteoglycanos,Phytoproteoglycanos,17,secondary_duocthu_reference
ingredient:dmae_dimethylethanolamine_dimethylaminoethanol,https://trungtamthuoc.com/hoat-chat/dmae,"DMAE (Dimethylethanolamine, Dimethylaminoethanol)",17,secondary_duocthu_reference
ingredient:vitamin_b10_paba_axit_para_aminobenzoic,https://trungtamthuoc.com/hoat-chat/paba,Vitamin B10 (PABA; Axit para-aminobenzoic),10,secondary_duocthu_reference
ingredient:human_coagulation_factor_viii,https://trungtamthuoc.com/hoat-chat/human-coagulation-factor-viii,Human Coagulation Factor VIII,10,secondary_duocthu_reference
ingredient:carragelose_carrageenan,https://trungtamthuoc.com/hoat-chat/carragelose,Carragelose (Carrageenan),11,secondary_duocthu_reference
ingredient:bexagliflozin,https://trungtamthuoc.com/hoat-chat/bexagliflozin,Bexagliflozin,12,secondary_duocthu_reference
ingredient:mephenesin,https://trungtamthuoc.com/hoat-chat/mephenesin,Mephenesin,17,secondary_duocthu_reference
ingredient:azacitidine,https://trungtamthuoc.com/hoat-chat/azacitidine,Azacitidine,19,secondary_duocthu_reference
ingredient:retinaldehyde,https://trungtamthuoc.com/hoat-chat/retinaldehyde,Retinaldehyde,11,secondary_duocthu_reference
ingredient:arabinogalactan,https://trungtamthuoc.com/hoat-chat/arabinogalactan,Arabinogalactan,16,secondary_duocthu_reference
ingredient:ozolipoile,https://trungtamthuoc.com/hoat-chat/ozolipoile,Ozolipoile,6,secondary_duocthu_reference
ingredient:glutamin,https://trungtamthuoc.com/hoat-chat/glutamina,Glutamin,14,secondary_duocthu_reference
ingredient:soy_lecithin,https://trungtamthuoc.com/hoat-chat/soy-lecithin,Soy Lecithin,19,secondary_duocthu_reference
ingredient:sophoricoside,https://trungtamthuoc.com/hoat-chat/sophoricoside,Sophoricoside,6,secondary_duocthu_reference
ingredient:negative_ion_ion_am,https://trungtamthuoc.com/hoat-chat/nagative-ion,Negative ion (Ion âm),11,secondary_duocthu_reference
ingredient:catechin,https://trungtamthuoc.com/hoat-chat/catechin,Catechin,7,secondary_duocthu_reference
ingredient:abacavir,https://trungtamthuoc.com/hoat-chat/abacavir,Abacavir,25,secondary_duocthu_reference
ingredient:prazepam,https://trungtamthuoc.com/hoat-chat/prazepam,Prazepam,15,secondary_duocthu_reference
ingredient:acid_aminosalicylic_acid_4_aminosalicylic,https://trungtamthuoc.com/hoat-chat/acid-aminosalicylic,Acid Aminosalicylic (Acid 4-aminosalicylic),19,secondary_duocthu_reference
ingredient:acid_chenodeoxycholic,https://trungtamthuoc.com/hoat-chat/acid-chenodeoxycholic,Acid chenodeoxycholic,19,secondary_duocthu_reference
ingredient:acid_ethacrynic,https://trungtamthuoc.com/hoat-chat/acid-ethacrynic,Acid Ethacrynic,20,secondary_duocthu_reference
ingredient:acid_ioxaglic,https://trungtamthuoc.com/hoat-chat/acid-ioxaglic,Acid Ioxaglic,18,secondary_duocthu_reference
ingredient:acid_valproic_natri_valproat,https://trungtamthuoc.com/hoat-chat/acid-valproic,Acid Valproic (Natri Valproat),24,secondary_duocthu_reference
ingredient:aldesleukin,https://trungtamthuoc.com/hoat-chat/aldesleukin,Aldesleukin,22,secondary_duocthu_reference
ingredient:alteplase,https://trungtamthuoc.com/hoat-chat/alteplase,Alteplase,25,secondary_duocthu_reference
ingredient:amantadin,https://trungtamthuoc.com/hoat-chat/amantadin,Amantadin,25,secondary_duocthu_reference
ingredient:amilorid_hydrochlorid,https://trungtamthuoc.com/hoat-chat/amilorid-hydrochlorid,Amilorid hydrochlorid,18,secondary_duocthu_reference
ingredient:amoxicilin_kali_clavulanat,https://trungtamthuoc.com/hoat-chat/amoxicilin-kali-clavulanat,Amoxicilin/Kali clavulanat,28,secondary_duocthu_reference
ingredient:amphotericin_b,https://trungtamthuoc.com/hoat-chat/amphotericin-b,Amphotericin B,20,secondary_duocthu_reference
ingredient:anti_thymocyte_globulin_tho,https://trungtamthuoc.com/hoat-chat/anti-thymocyte-globulin,Anti Thymocyte Globulin (Thỏ),23,secondary_duocthu_reference
ingredient:arsen_trioxyd,https://trungtamthuoc.com/hoat-chat/arsen-trioxyd,Arsen trioxyd,30,secondary_duocthu_reference
ingredient:ampicilin_sulbactam,https://trungtamthuoc.com/hoat-chat/ampicilin-sulbactam,Ampicilin/Sulbactam,26,secondary_duocthu_reference
ingredient:artemether,https://trungtamthuoc.com/hoat-chat/artemether,Artemether,15,secondary_duocthu_reference
ingredient:artemether_lumefantrin,https://trungtamthuoc.com/hoat-chat/artemether-lumefantrin,Artemether/Lumefantrin,28,secondary_duocthu_reference
ingredient:artemisinin,https://trungtamthuoc.com/hoat-chat/artemisinin,Artemisinin,18,secondary_duocthu_reference
ingredient:artesunat,https://trungtamthuoc.com/hoat-chat/artesunat,Artesunat,19,secondary_duocthu_reference
ingredient:asparaginase,https://trungtamthuoc.com/hoat-chat/asparaginase,Asparaginase,25,secondary_duocthu_reference
ingredient:atazanavir,https://trungtamthuoc.com/hoat-chat/atazanavir,Atazanavir,24,secondary_duocthu_reference
ingredient:atracurium_besylate,https://trungtamthuoc.com/hoat-chat/atracurium-besylate,Atracurium besylate,34,secondary_duocthu_reference
ingredient:atropin_sulfat,https://trungtamthuoc.com/hoat-chat/atropin-sulfat,Atropin sulfat,22,secondary_duocthu_reference
ingredient:aztreonam,https://trungtamthuoc.com/hoat-chat/aztreonam,Aztreonam,24,secondary_duocthu_reference
ingredient:bari_sulfat,https://trungtamthuoc.com/hoat-chat/bari-sulfat,Bari Sulfat,14,secondary_duocthu_reference
ingredient:bcg_mien_dich_tri_lieu,https://trungtamthuoc.com/hoat-chat/bcg-mien-dich-tri-lieu,BCG miễn dịch trị liệu,19,secondary_duocthu_reference
ingredient:bedaquilin,https://trungtamthuoc.com/hoat-chat/bedaquilin,Bedaquilin,24,secondary_duocthu_reference
ingredient:bexaroten,https://trungtamthuoc.com/hoat-chat/bexaroten,Bexaroten,24,secondary_duocthu_reference
ingredient:bleomycin,https://trungtamthuoc.com/hoat-chat/bleomycin,Bleomycin,25,secondary_duocthu_reference
ingredient:bortezomib,https://trungtamthuoc.com/hoat-chat/bortezomib,Bortezomib,31,secondary_duocthu_reference
ingredient:buprenorphin,https://trungtamthuoc.com/hoat-chat/buprenorphin,Buprenorphin,36,secondary_duocthu_reference
ingredient:axit_phytic,https://trungtamthuoc.com/hoat-chat/axit-phytic,Axit Phytic,9,secondary_duocthu_reference
ingredient:busulfan,https://trungtamthuoc.com/hoat-chat/busulfan,Busulfan,32,secondary_duocthu_reference
ingredient:idarubicin,https://trungtamthuoc.com/hoat-chat/idarubicin,Idarubicin,20,secondary_duocthu_reference
ingredient:imipramin,https://trungtamthuoc.com/hoat-chat/imipramin,Imipramin,20,secondary_duocthu_reference
ingredient:capreomycin,https://trungtamthuoc.com/hoat-chat/capreomycin,Capreomycin,18,secondary_duocthu_reference
ingredient:capsaicin,https://trungtamthuoc.com/hoat-chat/capsaicin,Capsaicin,19,secondary_duocthu_reference
ingredient:carbidopa_levodopa,https://trungtamthuoc.com/hoat-chat/carbidopalevodopa,Carbidopa/Levodopa,22,secondary_duocthu_reference
ingredient:carmustin,https://trungtamthuoc.com/hoat-chat/carmustin,Carmustin,25,secondary_duocthu_reference
ingredient:infliximab,https://trungtamthuoc.com/hoat-chat/infliximab,Infliximab,20,secondary_duocthu_reference
ingredient:iohexol,https://trungtamthuoc.com/hoat-chat/iohexol,Iohexol,32,secondary_duocthu_reference
ingredient:isradipin,https://trungtamthuoc.com/hoat-chat/isradipin,Isradipin,27,secondary_duocthu_reference
ingredient:interferon_beta,https://trungtamthuoc.com/hoat-chat/interferon-beta,Interferon Beta,22,secondary_duocthu_reference
ingredient:intralipid_nhu_tuong_lipid_truyen_tinh_mach,https://trungtamthuoc.com/hoat-chat/intralipid,Intralipid (Nhũ tương lipid truyền tĩnh mạch),18,secondary_duocthu_reference
ingredient:cefapirin_natri,https://trungtamthuoc.com/hoat-chat/cefapirin-natri,Cefapirin Natri,26,secondary_duocthu_reference
ingredient:cetuximab,https://trungtamthuoc.com/hoat-chat/cetuximab,Cetuximab,28,secondary_duocthu_reference
ingredient:cidofovir,https://trungtamthuoc.com/hoat-chat/cidofovir,Cidofovir,22,secondary_duocthu_reference
ingredient:cebeline,https://trungtamthuoc.com/hoat-chat/cebeline,Cebeline,6,secondary_duocthu_reference
ingredient:fe_fumarat,https://trungtamthuoc.com/hoat-chat/fe-fumarat,Fe Fumarat,18,secondary_duocthu_reference
ingredient:clofazimin,https://trungtamthuoc.com/hoat-chat/clofazimin,Clofazimin,21,secondary_duocthu_reference
ingredient:kem_sulfate,https://trungtamthuoc.com/hoat-chat/kem-sulfate,Kẽm Sulfate,21,secondary_duocthu_reference
ingredient:khang_oc_to_bach_hau,https://trungtamthuoc.com/hoat-chat/khang-doc-to-bach-hau,Kháng Độc Tố Bạch Hầu,15,secondary_duocthu_reference
ingredient:clorambucil_chlorambucil,https://trungtamthuoc.com/hoat-chat/clorambucil,Clorambucil (Chlorambucil),25,secondary_duocthu_reference
ingredient:clorazepat,https://trungtamthuoc.com/hoat-chat/clorazepat,Clorazepat,26,secondary_duocthu_reference
ingredient:clorothiazid,https://trungtamthuoc.com/hoat-chat/clorothiazid,Clorothiazid,25,secondary_duocthu_reference
ingredient:latanoprost,https://trungtamthuoc.com/hoat-chat/latanoprost,Latanoprost,25,secondary_duocthu_reference
ingredient:leucovorin_acid_folinic,https://trungtamthuoc.com/hoat-chat/leucovorin,Leucovorin (Acid folinic),34,secondary_duocthu_reference
ingredient:leuprorelin_leuprolid,https://trungtamthuoc.com/hoat-chat/leuprorelin,Leuprorelin (Leuprolid),28,secondary_duocthu_reference
ingredient:clortalidon,https://trungtamthuoc.com/hoat-chat/clortalidon,Clortalidon,24,secondary_duocthu_reference
ingredient:cromolyn_natri_cromoglicat,https://trungtamthuoc.com/hoat-chat/cromolyn,Cromolyn (Natri Cromoglicat),22,secondary_duocthu_reference
ingredient:cyclopentolat_hydrochlorid,https://trungtamthuoc.com/hoat-chat/cyclopentolat-hydrochlorid,Cyclopentolat hydrochlorid,21,secondary_duocthu_reference
ingredient:dacarbazin,https://trungtamthuoc.com/hoat-chat/dacarbazin,Dacarbazin,23,secondary_duocthu_reference
ingredient:liothyronine,https://trungtamthuoc.com/hoat-chat/liothyronine,Liothyronine,24,secondary_duocthu_reference
ingredient:liraglutide,https://trungtamthuoc.com/hoat-chat/liraglutide,Liraglutide,29,secondary_duocthu_reference
ingredient:dactinomycin,https://trungtamthuoc.com/hoat-chat/dactinomycin,Dactinomycin,25,secondary_duocthu_reference
ingredient:dalteparin,https://trungtamthuoc.com/hoat-chat/dalteparin,Dalteparin,26,secondary_duocthu_reference
ingredient:dantrolen_natri,https://trungtamthuoc.com/hoat-chat/dantrolen-natri,Dantrolen natri,22,secondary_duocthu_reference
ingredient:dapson,https://trungtamthuoc.com/hoat-chat/dapson,Dapson,28,secondary_duocthu_reference
ingredient:daptomycin,https://trungtamthuoc.com/hoat-chat/daptomycin,Daptomycin,30,secondary_duocthu_reference
ingredient:daunorubicin_daunomycin,https://trungtamthuoc.com/hoat-chat/daunorubicin,Daunorubicin (Daunomycin),18,secondary_duocthu_reference
ingredient:delamanid,https://trungtamthuoc.com/hoat-chat/delamanid,Delamanid,30,secondary_duocthu_reference
ingredient:dexmedetomidin,https://trungtamthuoc.com/hoat-chat/dexmedetomidin,Dexmedetomidin,22,secondary_duocthu_reference
ingredient:dextran_40,https://trungtamthuoc.com/hoat-chat/dextran-40,Dextran 40,21,secondary_duocthu_reference
ingredient:diatrizoat,https://trungtamthuoc.com/hoat-chat/diatrizoat,Diatrizoat,45,secondary_duocthu_reference
ingredient:diethylcarbamazin,https://trungtamthuoc.com/hoat-chat/diethylcarbamazin,Diethylcarbamazin,24,secondary_duocthu_reference
ingredient:diflunisal,https://trungtamthuoc.com/hoat-chat/diflunisal,Diflunisal,30,secondary_duocthu_reference
ingredient:dimercaprol,https://trungtamthuoc.com/hoat-chat/dimercaprol,Dimercaprol,27,secondary_duocthu_reference
ingredient:disopyramid,https://trungtamthuoc.com/hoat-chat/disopyramid,Disopyramid,29,secondary_duocthu_reference
ingredient:dithranol_anthralin,https://trungtamthuoc.com/hoat-chat/dithranol,Dithranol (Anthralin),19,secondary_duocthu_reference
ingredient:dopamin,https://trungtamthuoc.com/hoat-chat/dopamin,Dopamin,22,secondary_duocthu_reference
ingredient:doripenem,https://trungtamthuoc.com/hoat-chat/doripenem,Doripenem,35,secondary_duocthu_reference
ingredient:doxepin_hydrochlorid,https://trungtamthuoc.com/hoat-chat/doxepin-hydrochlorid,Doxepin hydrochlorid,34,secondary_duocthu_reference
ingredient:eptifibatid,https://trungtamthuoc.com/hoat-chat/eptifibatid,Eptifibatid,21,secondary_duocthu_reference
ingredient:ergotamin_tartrat,https://trungtamthuoc.com/hoat-chat/ergotamin-tartrat,Ergotamin tartrat,27,secondary_duocthu_reference
