ingredient_id,name,normalized_name,source,source_url
ingredient:oseltamivir_phosphate_tuong_uong_oseltamivir,Oseltamivir Phosphate tương đương Oseltamivir,oseltamivir_phosphate_tuong_uong_oseltamivir,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:furosemide_ml,Furosemide /ml,furosemide_ml,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cefoperazone_natri_0,Cefoperazone natri 0,cefoperazone_natri_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:5_gam,5 gam,5_gam,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:sulbactam_natri_0,Sulbactam natri 0,sulbactam_natri_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:mycophenolat_natri_192,Mycophenolat natri 192,mycophenolat_natri_192,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cefoperazone_sodium_tuong_uong_voi_cefoperazone,Cefoperazone sodium tương đương với Cefoperazone,cefoperazone_sodium_tuong_uong_voi_cefoperazone,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:sulbactam_sodium_tuong_uong_voi_sulbactam,Sulbactam sodium tương đương với Sulbactam,sulbactam_sodium_tuong_uong_voi_sulbactam,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ivabradin_hydroclorid_5,Ivabradin hydroclorid 5,ivabradin_hydroclorid_5,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:budesonid_200_g,Budesonid 200µg,budesonid_200_g,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:formoterol_fumarat_6_g,Formoterol fumarat 6µg,formoterol_fumarat_6_g,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:moxifloxacin_hydrochlorid_436,Moxifloxacin hydrochlorid 436,moxifloxacin_hydrochlorid_436,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ipratropium_bromide_0,Ipratropium Bromide 0,ipratropium_bromide_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:salbutamol_ml,Salbutamol /ml,salbutamol_ml,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:oxacillin,Oxacillin,oxacillin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:lidocain_hydrochlorid,Lidocain hydrochlorid /,lidocain_hydrochlorid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:rosuvastatin_calci_5,Rosuvastatin calci 5,rosuvastatin_calci_5,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:entecavir_hydrate_0,Entecavir hydrate 0,entecavir_hydrate_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tuong_uong_voi_entecavir_0,tương đương với Entecavir 0,tuong_uong_voi_entecavir_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ciclopirox,Ciclopirox,ciclopirox,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:fludarabine_phosphate,Fludarabine phosphate,fludarabine_phosphate,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:doxylamine_succinate_6,Doxylamine succinate 6,doxylamine_succinate_6,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:neomycin_sulfate,Neomycin sulfate,neomycin_sulfate,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ambroxol_hydrochloride_1,Ambroxol hydrochloride 1,ambroxol_hydrochloride_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:sitagliptin_phosphate_monohydrate_128,Sitagliptin phosphate monohydrate 128,sitagliptin_phosphate_monohydrate_128,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:mosaprid_citrat_dihydrat,Mosaprid citrat dihydrat,mosaprid_citrat_dihydrat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:mangan_1,Mangan 1,mangan_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dequalinium_clorid,Dequalinium clorid,dequalinium_clorid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chlorpheniramin_maleat,Chlorpheniramin maleat,chlorpheniramin_maleat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:risedronat_na,Risedronat Na,risedronat_na,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cefmetazol,Cefmetazol,cefmetazol,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:fluticasone_furoate,Fluticasone furoate,fluticasone_furoate,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:donepezil_hydrocloride,Donepezil hydrocloride,donepezil_hydrocloride,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chua_ambroxol_hydroclorid_3,chứa: Ambroxol hydroclorid 3,chua_ambroxol_hydroclorid_3,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:nitroglylerin,Nitroglylerin,nitroglylerin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:topiramat,Topiramat,topiramat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:oxcarbazepin,Oxcarbazepin,oxcarbazepin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:carbazochrom_natri_sulfonat,Carbazochrom natri sulfonat,carbazochrom_natri_sulfonat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:amitriptylin_hydroclorid,Amitriptylin hydroclorid,amitriptylin_hydroclorid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:alimemazin,Alimemazin,alimemazin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:calci_2_oxo_3_phenylpropionat,Calci-2- oxo-3-phenylpropionat,calci_2_oxo_3_phenylpropionat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:calci_3_methyl_2_oxobutyrat,Calci-3-methyl-2-oxobutyrat,calci_3_methyl_2_oxobutyrat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:calci_3_methyl_2_oxovalerat,Calci-3-methyl-2-oxovalerat,calci_3_methyl_2_oxovalerat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:calci_4_methyl_2_oxovalerat,Calci-4-methyl-2-oxovalerat,calci_4_methyl_2_oxovalerat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:calci_dl_2_hydroxy_4_methylthiobutyrat,Calci-DL-2-hydroxy-4-methylthiobutyrat,calci_dl_2_hydroxy_4_methylthiobutyrat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:l_histidin,L-histidin,l_histidin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:kali_aspartat,Kali aspartat,kali_aspartat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:adenosin,Adenosin,adenosin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:kali_clavulanat_silicon_dioxid_tuong_uong_acid_clavulanic,Kali Clavulanat - silicon dioxid tương đương Acid Clavulanic,kali_clavulanat_silicon_dioxid_tuong_uong_acid_clavulanic,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:kali_clavulanat_microcrystallin_cellulose_tuong_uong_acid_clavulanic,Kali Clavulanat – Microcrystallin cellulose tương đương Acid Clavulanic,kali_clavulanat_microcrystallin_cellulose_tuong_uong_acid_clavulanic,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:rivastigmine,Rivastigmine,rivastigmine,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:trinatri_citrate_dihydrat_0,Trinatri citrate dihydrat 0,trinatri_citrate_dihydrat_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:sodium_chloride_4,Sodium chloride 4,sodium_chloride_4,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:nateglinide,Nateglinide,nateglinide,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:nhom_hydroxyd_gel_kho_tuong_ung_voi_nhom_hydroxyd,Nhôm hydroxyd gel khô tương ứng với nhôm hydroxyd,nhom_hydroxyd_gel_kho_tuong_ung_voi_nhom_hydroxyd,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:clopidogrel_bisulfate_97,Clopidogrel Bisulfate 97,clopidogrel_bisulfate_97,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:acid_clavulanic_643,Acid clavulanic ) 643,acid_clavulanic_643,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:sat_nguyen_to,Sắt nguyên tố,sat_nguyen_to,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:testosteron,Testosteron,testosteron,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:formoterol_fumarat_dihydrat_6_g,Formoterol fumarat dihydrat 6µg,formoterol_fumarat_dihydrat_6_g,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:brimonidin_tartrat_0,Brimonidin tartrat 0,brimonidin_tartrat_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:povidon_iodin,Povidon iodin,povidon_iodin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:diphenhydramin_hydrochlorid,Diphenhydramin hydrochlorid,diphenhydramin_hydrochlorid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:7932gam,7932gam,7932gam,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:acid_fusidic_g,Acid fusidic /g,acid_fusidic_g,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:betamethason_g,Betamethason /g,betamethason_g,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ambroxol_hydrochlorid,Ambroxol hydrochlorid,ambroxol_hydrochlorid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cetrimid,Cetrimid,cetrimid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:idursulfase,Idursulfase,idursulfase,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:faricimab,Faricimab,faricimab,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:heparin_natri,Heparin natri,heparin_natri,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:sau_khi_hoan_nguyen_chua_tuyp_huyet_thanh_1_virus_dengue_3,sau khi hoàn nguyên chứa: Tuýp huyết thanh 1 virus Dengue ≥ 3,sau_khi_hoan_nguyen_chua_tuyp_huyet_thanh_1_virus_dengue_3,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:3_log_10_pfu,3 log 10 PFU,3_log_10_pfu,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tuyp_huyet_thanh_2_virus_dengue_2,Tuýp huyết thanh 2 virus Dengue ≥ 2,tuyp_huyet_thanh_2_virus_dengue_2,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:7_log_10_pfu,7 log 10 PFU,7_log_10_pfu,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tuyp_huyet_thanh_3_virus_dengue_4,Tuýp huyết thanh 3 virus Dengue ≥ 4,tuyp_huyet_thanh_3_virus_dengue_4,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:0_log_10_pfu,0 log 10 PFU,0_log_10_pfu,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tuyp_huyet_thanh_4_virus_dengue_4,Tuýp huyết thanh 4 virus Dengue ≥ 4,tuyp_huyet_thanh_4_virus_dengue_4,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:5_log_10_pfu,5 log 10 PFU,5_log_10_pfu,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:6b,6B,6b,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:9n,9N,9n,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:10a,10A,10a,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:11a,11A,11a,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:12f,12F,12f,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:prasugrel_hydrochloride,Prasugrel hydrochloride,prasugrel_hydrochloride,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tamsulosin_hydrochloride,Tamsulosin hydrochloride,tamsulosin_hydrochloride,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:sumatriptan_succinat,Sumatriptan succinat,sumatriptan_succinat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:sotalol_hydroclorid,Sotalol hydroclorid,sotalol_hydroclorid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:rosuvastatin_calcium_tuong_uong_rosuvastatin,Rosuvastatin calcium tương đương rosuvastatin,rosuvastatin_calcium_tuong_uong_rosuvastatin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:attapulgit_hoat_hoa,Attapulgit hoạt hóa,attapulgit_hoat_hoa,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bismuth_tripotassium_dicitrate,Bismuth tripotassium dicitrate,bismuth_tripotassium_dicitrate,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:diphenhydramin_hcl,Diphenhydramin HCl,diphenhydramin_hcl,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:l_citrulline_dl_malate,L- Citrulline DL-Malate,l_citrulline_dl_malate,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:amlodipin_besylat,Amlodipin besylat,amlodipin_besylat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tenofovir_alafenamid_fumarat,Tenofovir alafenamid fumarat,tenofovir_alafenamid_fumarat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dextromethorphan_hbr_10,Dextromethorphan HBr 10,dextromethorphan_hbr_10,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:glucose_khan_5,Glucose khan 5%,glucose_khan_5,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:45,45%,45,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dung_dich_chua_paracetamol_162,dung dịch chứa: Paracetamol 162,dung_dich_chua_paracetamol_162,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:phenylephrin_hydroclorid_2,Phenylephrin hydroclorid 2,phenylephrin_hydroclorid_2,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dinatri_phosphat_dodecahydrat_9,Dinatri phosphat dodecahydrat 9,dinatri_phosphat_dodecahydrat_9,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:carbidopa_khan,Carbidopa khan,carbidopa_khan,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tacrolimus_0,Tacrolimus 0,tacrolimus_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:03_duoi_dang_tacrolimus_monohydrat_3,03% dưới dạng Tacrolimus monohydrat 3,03_duoi_dang_tacrolimus_monohydrat_3,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:metoclopramid_hydroclorid,Metoclopramid hydroclorid,metoclopramid_hydroclorid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cromolyn_natri,Cromolyn natri,cromolyn_natri,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:natri_dihydrogen_phosphat_dihydrat_10,Natri dihydrogen phosphat dihydrat 10,natri_dihydrogen_phosphat_dihydrat_10,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dinatri_phosphat_dodecahydrat_4,Dinatri phosphat dodecahydrat 4,dinatri_phosphat_dodecahydrat_4,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chondroitin_sulfat,Chondroitin sulfat,chondroitin_sulfat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chai_chua_budesonid_0,Chai chứa: Budesonid 0,chai_chua_budesonid_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chua_mosaprid_citrat,chứa: Mosaprid citrat,chua_mosaprid_citrat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:amoxicilin_trihydrat_tuong_ung_voi_amoxicilin,Amoxicilin trihydrat tương ứng với amoxicilin,amoxicilin_trihydrat_tuong_ung_voi_amoxicilin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:kali_clavulanat_tuong_ung_voi_acid_clavulanic_31,Kali clavulanat tương ứng với acid Clavulanic 31,kali_clavulanat_tuong_ung_voi_acid_clavulanic_31,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:clenbuterol_hydroclorid,clenbuterol hydroclorid,clenbuterol_hydroclorid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:gentamycin_sulfat,Gentamycin sulfat,gentamycin_sulfat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ciclosporin,Ciclosporin,ciclosporin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:hydroquinone,Hydroquinone,hydroquinone,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:benfotiamin,Benfotiamin,benfotiamin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:indapamid_hemihydrat_0,Indapamid hemihydrat 0,indapamid_hemihydrat_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:sat_hydroxid_polymaltose_complex_34,Sắt hydroxid polymaltose complex 34%),sat_hydroxid_polymaltose_complex_34,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:pentoxifylin,Pentoxifylin,pentoxifylin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:mosapride_citrate,Mosapride citrate,mosapride_citrate,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:fusidic_acid_2,Fusidic acid 2%,fusidic_acid_2,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:etifoxine_hydrochloride,Etifoxine hydrochloride,etifoxine_hydrochloride,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:acid_salicylic,Acid salicylic,acid_salicylic,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chai_natri_clorid_4,Chai : Natri clorid 4,chai_natri_clorid_4,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chai_dextrose_monohydrat,Chai : Dextrose monohydrat,chai_dextrose_monohydrat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:natri_lactat_1,Natri lactat 1,natri_lactat_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:calci_clorid_dihydrat_0,Calci clorid dihydrat 0,calci_clorid_dihydrat_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chai_natri_clorid,Chai : Natri clorid,chai_natri_clorid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:hyoscine_butylbromide,Hyoscine butylbromide,hyoscine_butylbromide,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:loxoprofen_sodium,Loxoprofen sodium,loxoprofen_sodium,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chua_amoxicilin_trihydrat_tuong_ung_voi_amoxicilin,chứa: Amoxicilin trihydrat tương ứng với amoxicilin,chua_amoxicilin_trihydrat_tuong_ung_voi_amoxicilin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:kali_clavulanat_tuong_ung_voi_acid_clavulanic_62,Kali clavulanat tương ứng với acid clavulanic 62,kali_clavulanat_tuong_ung_voi_acid_clavulanic_62,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cimetidine,Cimetidine,cimetidine,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chua_salbutamol,chứa: Salbutamol,chua_salbutamol,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chua_salbutamol_2,chứa: Salbutamol 2,chua_salbutamol_2,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:moi_goi_chua_carbocisteine,Mối gói chứa: Carbocisteine,moi_goi_chua_carbocisteine,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:mifepriston,Mifepriston,mifepriston,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tui_6_kg_chua_rau_ang_at_47kg,Túi 6 kg chứa Rau đắng đất 47kg,tui_6_kg_chua_rau_ang_at_47kg,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:raltegravir,Raltegravir,raltegravir,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:baloxavir_marboxil,Baloxavir Marboxil,baloxavir_marboxil,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:docetaxel_ml,Docetaxel /ml,docetaxel_ml,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:calcitonin_ca_hoi_tong_hop_ml,Calcitonin cá hồi tổng hợp /ml,calcitonin_ca_hoi_tong_hop_ml,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cefpodoxim_proxetil_tuong_uong_cefpodoxim,Cefpodoxim proxetil tương đương Cefpodoxim,cefpodoxim_proxetil_tuong_uong_cefpodoxim,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ketoconazole_2,Ketoconazole 2%,ketoconazole_2,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bortezomib_3,Bortezomib 3,bortezomib_3,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bosentan_62,Bosentan 62,bosentan_62,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:rosuvastatin_calcium_5,Rosuvastatin calcium 5,rosuvastatin_calcium_5,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
